Chemistry,University of North Carolina at Chapel Hill,NC
Geography,Texas A&M University at College Station,TX
Economics,Wayne State University,MI
,,
Biology,Butler Community College,KS
Chemistry,University of Tampa,FL
,,
,,
,,
Education,University of Louisville,KY
Social Studies,SUNY Fredonia,NY
,,
Hospitality,Lehigh Carbon Community College,PA
Mathematics,Sam Houston State University,TX
Biology,Nova Southeastern University,FL
Science,College of the Canyons,CA
Business,Charter Oak State College,CT
Sociology,St. John's University,NY
,,
,,
Writing,Broward College (all campuses),FL
Engineering,University of Nebraska-Lincoln,NE
Mathematics,University of Arizona,AZ
Finance,Framingham State University,MA
Education,University of Maryland,MD
Business,Elizabethtown Community and Technical College,KY
Environmental Science,College of Southern Nevada (all campuses),NV
Biology,Eastern Connecticut State University,CT
English,University of Cincinnati,OH
Women's Studies,University of Alabama,AL
Human Kinetics,Trinity Western University,BC
Writing,University of Southern California,CA
Management,University of St. Thomas,MN
Mathematics,Cypress College,CA
Business,Southwestern Assemblies of God University,TX
Sociology,St. John's University,NY
,,
Graphic Arts,American University,DC
Biology,Queensborough Community College,NY
,,
Chemistry,George Washington University,DC
Social Science,Oxford Brookes University,OXFORDSHIRE
Education,Indian River State College,FL
Geology,East Carolina University,NC
Literature,American University,DC
Accounting,Florida Atlantic University,FL
Journalism,University of Nevada- Reno,NV
English,Memorial University of Newfoundland,NL
Computer Science,Southern Methodist University,TX
Film,Miami University,OH
Anthropology,Texas A&M University at College Station,TX
,,
Mathematics,University of Texas at Arlington,TX
English,West Kentucky Community and Technical College,KY
,,
Education,University of Wisconsin - Platteville,WI
Communication,Ferris State University,MI
Physical Education,Nassau Community College,NY
,,
Nursing,Lethbridge College,AB
,,
Astronomy,Seattle Central College,WA
,,
Biology,University of Central Florida,FL
Business,Ryerson University,ON
History,University of Maryland University College,MD
Urban Planning,"California State University, Northridge",CA
,,
Writing,Grand Valley State University,MI
Chemistry,Florida State College at Jacksonville,FL
,,
Philosophy,Saint Mary's College,IN
,,
,,
Mathematics,Tulane University,LA
,,
,,
,,
,,
,,
,,
Business,Central Michigan University,MI
,,
General Education,Mount Royal University,AB
Humanities,Lethbridge College,AB
,,
Business,Temple University,PA
American LngCulture Institute,California State University San Marcos,CA
Music,Harper College,IL
,,
Economics,California State University Los Angeles,CA
Education,Arizona State University,AZ
,,
,,
,,
,,
History,Germanna Community College - Fredericksburg Campus,VA
,,
Art  Design,University of Wisconsin - Stout,WI
,,
Nursing,Sheridan Technical College,FL
Music,San Joaquin Delta College,CA
Nursing,Lethbridge College,AB
Art,University of Waterloo,ON
Early Childhood Education,Valdosta State University,GA
English,Green River College,WA
,,
Geography,Universite de Moncton,NB
Humanities,St. Edward's University,TX
Mathematics,Mt. San Jacinto College (all campuses),CA
Health,Lehman College,NY
Music,Bronx Community College,NY
Mathematics,University of Cincinnati: Clermont College,OH
Mathematics,University of Waterloo,ON
,,
English,University of Central Arkansas,AR
Art,Rock Valley College,IL
Music,Western Kentucky University,KY
English,Rowan College at Burlington County,NJ
Biology,Central Georgia Technical College,GA
Physics,Northwest Vista College,TX
Psychology,Mississippi College,MS
Medicine,Florida Gateway College,FL
Nursing,University of New Mexico - Gallup,NM
History,Northeast State Community College,TN
,,
Design,Full Sail University,FL
History,Clark State Community College,OH
Biology,Palomar College,CA
Occupational Therapy,Keuka College,NY
Psychology,University of Houston-Clear Lake,TX
Computer Science,San Jose State University,CA
Economics,University of Texas at El Paso,TX
Human Career Development,Sacramento City College,CA
,,
,,
Theater,University of Alabama,AL
,,
Rhetoric,University of Iowa,IA
Business,University of Houston,TX
Philosophy,University of Tennessee - Knoxville,TN
,,
Human Performance,"Minnesota State University, Mankato",MN
,,
Health Science,University of Phoenix,CA
Geography,Solano Community College (all campuses),CA
Nursing,Ball State University,IN
Physical Education,University of Manitoba,MB
Humanities,California State University Dominguez Hills,CA
Writing,Duke University,NC
Public Administration,Florida Atlantic University,FL
History,Laurentian University of Sudbury,ON
Education,Carthage College,WI
,,
,,
Communication,California State University Dominguez Hills,CA
Fine Arts,University of West Georgia,GA
Business,Valdosta State University,GA
Mechanical Engineering,Brigham Young University,UT
Exercise  Sport Science,University of Kansas,KS
English As A Second Language,Shoreline Community College,WA
Law,USC School of Law,CA
Communication,Mississippi College,MS
English,North Seattle College,WA
Child  Youth,Brock University,ON
,,
Statistics,Purdue University Northwest,IN
Criminal Justice,Arizona State University,AZ
Writing,University of Southern California,CA
,,
Health Science,Cape Fear Community College,NC
Business,University of Southern California,CA
,,
Philosophy,University of Southern California,CA
Business,University of Nebraska Omaha,NE
Computer Science,University of Wisconsin - Madison,WI
English,Hofstra University,NY
Geology,West Virginia University,WV
,,
Accounting,Indiana University Bloomington,IN
Sociology,Marymount Manhattan College,NY
History,Pulaski Technical College,AR
,,
,,
Computer Science,Fullerton College,CA
,,
Biology,Frederick Community College,MD
Computer Science,Notre Dame de Namur University,CA
Physical Education,University of Texas Rio Grande Valley (all campuses),TX
Health Science,Chippewa Valley Technical College,WI
Criminology,University of Southern Maine,ME
Computer Science,"California State University, Northridge",CA
English,University of Cincinnati,OH
,,
Psychology,Laney College,CA
,,
Computer Science,Mount Royal University,AB
Social Work,Wilfrid Laurier University-Brantford,ON
,,
Social Work,Rutgers - State University of New Jersey,NJ
,,
,,
Early Childhood Education,Gordon State College,GA
Marketing,SUNY New Paltz,NY
Journalism,Ball State University,IN
English,California State University Bakersfield (CSUB),CA
Philosophy,University of Massachusetts,MA
English,Delgado Community College (ALL),LA
,,
Journalism,Sheridan College - Oakville,ON
,,
Mathematics,University of Wisconsin - Madison,WI
Languages,Portland Community College,OR
,,
Linguistics,University of New Mexico,NM
Journalism,Sheridan College - Oakville,ON
Photography,Santa Monica College,CA
English,University of Washington,WA
Business,Humber College,ON
,,
,,
Journalism,Sheridan College - Oakville,ON
,,
,,
,,
,,
English,Northeastern State University,OK
,,
,,
,,
Theater,University of New Haven,CT
Health Science,Vancouver Career College - Registered Massage Therapy Program,BC
Counseling  Human Services,Walden University,MN
Computing  Technology,Eastern Florida State College,FL
Family  Consumer Science,Chadron State College,NE
Criminal Justice,Prairie View A&M University,TX
Chemistry,University of Nevada Las Vegas,NV
Psychology,Northern Illinois University,IL
,,
,,
,,
Nursing,University of Central Oklahoma,OK
,,
Chemistry,Cypress College,CA
Business Administration,University of New Brunswick,NB
Writing,Western Oregon University,OR
Nursing,Bellingham Technical College,WA
Mathematics,Central Piedmont Community College,NC
,,
,,
Biology,Central Piedmont Community College,NC
,,
,,
Languages,San Jacinto College - North,TX
Criminal Justice,Everett Community College,WA
,,
,,
Human Resources,Mount Royal University,AB
Fashion,Montclair State University,NJ
Graphic Arts,Seminole State College,FL
,,
,,
Philosophy,Saginaw Valley State University,MI
Mathematics,College of Charleston,SC
,,
Music,University of Manitoba,MB
,,
,,
Computer Science,University of Michigan - Flint,MI
,,
Mathematics,Mesa Community College,AZ
,,
,,
,,
,,
Economics,Valencia College - East and West Campus,FL
,,
English,Wright State University,OH
Humanities,Santa Fe College,FL
Sociology,University of San Francisco,CA
,,
,,
Mathematics,City College of San Francisco,CA
,,
,,
Art,Houston Community College (all campuses),TX
English,Northern Arizona University,AZ
,,
,,
,,
,,
Mathematics,Lake Washington Institute of Technology,WA
Chemistry,Meredith College,NC
English As A Second Language,Concordia University,QC
English,Lehman College,NY
Biology,University of Tennessee at Martin,TN
Physics,MacEwan University,AB
English,Marshall University,WV
Political Science,Texas Southern University,TX
Environmental Science,Carleton University,ON
Health Education,Orange Coast College,CA
,,
Spanish,San Diego State University,CA
Philosophy,Los Angeles Harbor College,CA
Philosophy,Douglas College,BC
,,
Advisor,Virginia Commonwealth University,VA
Information Science,Santa Ana College,CA
English,Salem State University,MA
English,Tallahassee Community College,FL
Aerospace Studies,San Jose State University,CA
Classics,The Ohio State University,OH
Psychology,Utah State University,UT
Health Science,University of Lethbridge,AB
Information Science,Santa Ana College,CA
Geology,J. Sargeant Reynolds Community College,VA
,,
Information Science,Santa Ana College,CA
Business,George Washington University,DC
Finance,Eastern Michigan University,MI
Psychology,North Central College,IL
Computer Engineering,Quinsigamond Community College,MA
Medicine,University of Minnesota-Twin Cities,MN
Computer Science,University of Toronto at Mississauga,ON
Education,Arizona State University,AZ
Languages,Emory University,GA
English,Catawba Valley Community College,NC
Physical Sciences,Kingsborough Community College,NY
,,
,,
,,
Philosophy,Scott Community College,IA
,,
Communication,Whatcom Community College,WA
Criminal Justice,University of Wisconsin - Platteville,WI
Sociology,Mineral Area College,MO
Linguistics,Pomona College,CA
Communication Theater Arts  Film,Mesa Community College,AZ
,,
Education,University of Southern California,CA
American Studies,Skidmore College,NY
Accounting,University of Massachusetts - Dartmouth,MA
Health Science,Florida Atlantic University,FL
Computer Science,Mineral Area College,MO
English,Los Medanos College,CA
Communication Studies,California State University Chico,CA
Philosophy,San Jose State University,CA
Finance,University of Massachusetts - Dartmouth,MA
,,
,,
English,University of Dayton,OH
Engineering,Purdue University - West Lafayette,IN
Mathematics,San Jose State University,CA
,,
,,
Mathematics,Virginia Commonwealth University,VA
English,LaGuardia Community College,NY
,,
,,
University Studies,Boise State University,ID
,,
Culinary Arts,Johnson and Wales University,RI
Psychology,Ivy Tech Community College: Terre Haute,IN
,,
Science,Tulane University,LA
,,
,,
,,
,,
,,
,,
Humanities,Valencia College - Lake Nona,FL
,,
Nursing,Humber College,ON
,,
,,
,,
,,
Science,Tulane University,LA
,,
,,
Art,George Mason University,VA
Physical Education,Indiana State University,IN
,,
Biology,Regis College,MA
Respiratory Therapy,Georgia State University,GA
Accounting,Foothill College,CA
Psychology,University of Kansas,KS
Biology,University of Saint Francis,IN
Anthropology,Santa Monica College,CA
,,
Mathematics,Salt Lake Community College,UT
Communication,Florida International University,FL
Education,University of California Berkeley,CA
Engineering,Georgia State University Perimeter College - Dunwoody,GA
English,"California State University, Northridge",CA
Physics,Georgia State University Perimeter College - Dunwoody,GA
English,Community College of Philadelphia,PA
History,Diablo Valley College,CA
Writing,Oregon State University,OR
Languages,El Camino College,CA
Philosophy,Tidewater Community College,VA
English,Dixie State University,UT
Leadership,United States Naval Academy,MD
Social Work,Mount Royal University,AB
,,
Health Science,Texas Christian University,TX
,,
,,
Criminal Justice,Sam Houston State University,TX
Aviation,Embry-Riddle Aeronautical University,FL
English,Southwest Texas Junior College,TX
Mathematics,LDS Business College,UT
Mathematics,Carl Albert State College,OK
Mathematics,Woodland Community College,CA
Electrical Engineering,City College of New York,NY
Electrical  Comp. Engineering,University of Waterloo,ON
Religion,LDS Business College,UT
Veterinary Sciences,Seneca College of Applied Arts and Technology-ALL,ON
Veterinary Sciences,Seneca College of Applied Arts and Technology-ALL,ON
English,Temple University,PA
Mathematics,Golden West College,CA
Psychology,Ryerson University,ON
Communication Studies,University of San Francisco,CA
,,
Computer Science,Langara College,BC
Criminal Justice,Sam Houston State University,TX
Communication Disorders,Louisiana State University,LA
Art History,College of Charleston,SC
Mathematics,High Point University,NC
Theater,Pellissippi State Community College,TN
English As A Second Language,Santa Monica College,CA
Physics,University of Alberta,AB
Health Science,University of New Mexico,NM
Chemistry,St. John Fisher College,NY
English,Sacramento City College,CA
Physical Education,Cypress College,CA
Sociology,Virginia Commonwealth University,VA
,,
Electrical Engineering,San Jose State University,CA
Accounting,Rio Salado College,AZ
Religious Studies,Arizona State University,AZ
Biological Sciences,Los Medanos College,CA
Chemistry,Pierce College,CA
Chicano Studies,California State University Los Angeles,CA
Health Science,Lake Sumter State College,FL
Biology,California State University Bakersfield (CSUB),CA
Mathematics,Woodland Community College,CA
English,University of Hawaii,HI
Biology,Wiregrass Georgia Technical College,GA
Economics,Case Western Reserve University,OH
,,
,,
,,
French,University of New Brunswick,NB
,,
,,
Psychology  Sociology,John Jay College of Criminal Justice,NY
Health  Human Performance,Dalhousie University,NS
,,
Auto Body,Centennial College,ON
,,
Mathematics,Gateway Community College,CT
Engineering,Georgia Southern University,GA
Physics,United States Naval Academy,MD
Environ.  Natural Resources,The Ohio State University,OH
Global Studies,Providence College,RI
Neuroscience,Carleton University,ON
Finance,University of Houston-Clear Lake,TX
Physics,Ryerson University,ON
,,
Chemistry,Fullerton College,CA
,,
,,
,,
Computer Information Systems,Western Carolina University,NC
Women's Studies,McGill University,QC
Physics,CUNY York College,NY
,,
Theatre,University of North Carolina at Charlotte,NC
Nursing,Grand Canyon University,AZ
Nursing,Grand Canyon University,AZ
Sociology,Memorial University of Newfoundland,NL
,,
Architecture,Carleton University,ON
Chemistry,Columbia University,NY
Mechanical Engineering,Milwaukee School of Engineering,WI
Mathematics,Louisiana State University at Eunice,LA
English,Roxbury Community College,MA
English,William Paterson University,NJ
,,
,,
,,
Sociology,University of La Verne,CA
English,Tennessee Tech University,TN
,,
Mathematics,Lone Star College (all),TX
Political Science,Dalhousie University,NS
,,
Mathematics,Cumberland County College,NJ
English,Lone Star College (all),TX
Freshman Seminar,Cumberland County College,NJ
Biology,Le Moyne College,NY
Biology,Cuyahoga Community College (all campuses),OH
Economics,Washington University in St. Louis,MO
,,
Business Administration,Empire State College,NY
History,North Central State College,OH
Business,Sacramento City College,CA
Health Science,Indiana State University,IN
History,Cape Fear Community College,NC
Psychology,Oakland Community College - Auburn Hills,MI
English,University of North Carolina at Charlotte,NC
,,
Religion,South Dakota State University,SD
,,
Human Resources,Indiana State University,IN
Chemistry,Bergen Community College,NJ
,,
Psychology,Florida Atlantic University,FL
Psychology,Normandale Community College,MN
Business,University of North Texas,TX
English,University of New Haven,CT
Biology,Nipissing University,ON
Piano,Berklee College of Music,MA
Computer Science,Bellevue University,NE
Criminal Justice,Eastern Kentucky University,KY
Communication,University of New Haven,CT
,,
Mathematics,El Camino College,CA
Chemistry,Yakima Valley Community College,WA
History,Middlesex County College,NJ
Arts Management,College of Charleston,SC
,,
Finance,Northern Alberta Institute of Technology,AB
Social Work,University of Wisconsin - Eau Claire,WI
Rehabilitative Studies,Temple University,PA
Economics,Fordham University - Rose Hill,NY
,,
,,
Geology,Grand Valley State University,MI
Africana Studies,University of South Florida,FL
Health Science,Allan Hancock College,CA
Industrial Technology,Northern Alberta Institute of Technology,AB
Biology,Hunter College,NY
Mathematics,Portland State University,OR
,,
Communication,MacEwan University,AB
Social Sciences,Southwestern College,CA
Political Science,Washtenaw Community College,MI
Education,University of Alberta,AB
Biology,Anoka-Ramsey Community College,MN
Mathematics,Tarrant County College (all),TX
Legal Studies,Berkeley College,NY
Law,Los Angeles City College,CA
Computer Science,University of Ottawa,ON
Legal Studies,Berkeley College,NY
English,Los Angeles City College,CA
World Languages  Literatures,Portland State University,OR
,,
Biology,Los Angeles Valley College,CA
International Studies,National University,CA
Chemistry,Touro College,NY
,,
,,
Computer Science,North Seattle College,WA
Accounting,Arapahoe Community College,CO
Languages,Diablo Valley College,CA
Accountancy,George Washington University,DC
English,University of Memphis,TN
Business Administration,University of New Brunswick,NB
Mathematics,Whatcom Community College,WA
Languages,Ryerson University,ON
Mathematics,Arizona Western College,AZ
,,
,,
,,
Mathematics,University of Waterloo,ON
Anthropology,Kwantlen Polytechnic University-Richmond,BC
,,
Engineering,California State University -  East Bay,CA
,,
English,Weber State University,UT
Business,University of Massachusetts,MA
English,Shasta College,CA
Sociology,Ryerson University,ON
Statistics,University of Minnesota-Twin Cities,MN
Psychology,Texas A&M University at Kingsville,TX
Marketing,University of Massachusetts,MA
,,
Political Science,Swansea University,SWANSEA
Native Studies,Simon Fraser University,BC
,,
,,
Nursing,North Central Texas College,TX
,,
,,
,,
Mathematics,Triton College,IL
,,
Philosophy,"University of Maryland, Baltimore County",MD
Criminal Justice,Moorpark College,CA
Photography,Ryerson University,ON
Spanish,University of Wisconsin - Platteville,WI
,,
Computer Science,County College of Morris,NJ
Mathematics,Miami Dade College (all),FL
German,New York University,NY
Criminal Justice,University of Wisconsin - Platteville,WI
,,
Biology,College of DuPage,IL
African-American Studies,California State University Fullerton,CA
,,
Mathematics,The University of Western Ontario,ON
English,Los Medanos College,CA
English,Langara College,BC
German,New York University,NY
Biology,American River College,CA
Epidemiology,Case Western Reserve University,OH
Philosophy,North Hennepin Community College,MN
English,University of St. Thomas,TX
,,
,,
Psychology,University of St. Thomas,TX
Psychology,Lakehead University,ON
,,
Psychology,University of St. Thomas,TX
,,
Art  Art History,Duke University,NC
Mathematics,University of South Florida St. Petersburg,FL
Communications,Grossmont College,CA
English,Cuyamaca College,CA
Languages,University of Tennessee - Knoxville,TN
Mathematics,Ohlone College,CA
Communication,Lehman College,NY
English,St. Clair College,ON
Business,University of Oregon,OR
Graphic Arts,Madison Area Technical College,WI
Mathematics,Redlands Community College,OK
Computer Science,McMaster University,ON
Mathematics,SUNY Rockland Community College,NY
Classical Studies,University of British Columbia,BC
Technology,University of Houston,TX
,,
Business,Marian University,WI
Technology,University of Houston,TX
,,
English,University of Hawaii: Honolulu Community College,HI
,,
Sociology,University of Waterloo,ON
Electrical Engineering,New Jersey Institute of Technology,NJ
Law,Concord Law School,CA
,,
,,
Communication,Howard University,DC
Information Systems,Arizona State University,AZ
,,
Teaching  Learning,Embry-Riddle Aeronautical University,FL
Mathematics,Delaware County Community College,PA
Womens  Gender Studies,University of Toronto - St. George Campus,ON
Psychology,Highline College,WA
Sociology,McMaster University,ON
Mathematics,Texas A&M University at College Station,TX
,,
Business,North Central State College,OH
Human Development,University of Victoria,BC
,,
Correctional Science,John Jay College of Criminal Justice,NY
,,
Theater,Yuba College,CA
,,
Mathematics,Santa Rosa Junior College,CA
English,Cerritos College,CA
Chemical Engineering,University of Pittsburgh,PA
Philosophy,The University of Western Ontario,ON
,,
,,
Physics,University of Lethbridge,AB
English,Diablo Valley College,CA
Social Science,University at Buffalo (SUNY Buffalo),NY
,,
Psychology,University at Buffalo (SUNY Buffalo),NY
Computer Science,CUNY Queens College,NY
Languages,Diablo Valley College,CA
,,
Marketing,University of Southern California,CA
Physics,New York City College of Technology,NY
Psychology,University at Buffalo (SUNY Buffalo),NY
Criminology,University of Houston-Clear Lake,TX
Education,Towson University,MD
History,New York City College of Technology,NY
Nursing,Otero Junior College,CO
Nursing,Idaho State University,ID
Health Science,Saint Joseph's University,PA
Philosophy,University of South Florida,FL
Humanities,North Central State College,OH
Criminal Justice,Medicine Hat College,AB
Political Science,Universite de Moncton,NB
English,Union County College,NJ
Communication,Texas Tech University,TX
Psychology,John Jay College of Criminal Justice,NY
Biochem.  Molecular Biology,Georgetown University,DC
Mathematics,Clackamas Community College,OR
Religion,Cairn University,PA
,,
English,Howard Community College,MD
History,Cairn University,PA
,,
English,Cairn University,PA
Art,Diablo Valley College,CA
Nursing,Lamar State College at Orange,TX
Marketing,University of Texas at San Antonio,TX
Health Science,St. Lawrence College,ON
,,
English,Mountain View College,TX
Criminal Justice,Taft College,CA
Psychology,Hillsborough Community College (all campuses),FL
,,
Business,Humboldt State University,CA
,,
,,
,,
Geography,Memorial University - Grenfell Campus,NL
,,
Biology,CUNY York College,NY
Law,California State University Los Angeles,CA
Geography,University of North Texas,TX
English,University of Nevada Las Vegas,NV
,,
Accounting,Folsom Lake College,CA
Chemistry,University of British Columbia,BC
Business,Charter College,AK
,,
Communication,Biola University,CA
English,Douglas College,BC
,,
Physical Education,Biola University,CA
,,
,,
,,
,,
,,
,,
,,
,,
Nursing,Southeast Community College: Beatrice Campus,NE
Social Work,Pikes Peak Community College,CO
Biology,Arizona State University,AZ
Statistics,Arizona State University,AZ
Criminal Justice,Cypress College,CA
,,
Languages,California State University Channel Islands,CA
Biology,Douglas College,BC
Health  Human Performance,University of Florida,FL
Computer Science,University of Wales Aberystwyth,CEREDIGION
,,
English,MacEwan University,AB
Education,Arizona State University,AZ
Philosophy,Hillsborough Community College (all campuses),FL
Accounting,Auburn University at Montgomery,AL
Economics,London School of Economics and Political Science,LONDON
,,
Art,University of West Florida,FL
Psychology,Richland College,TX
,,
History,Saint Mary's College of California,CA
Finance,University of Denver,CO
Biology,Memorial University of Newfoundland,NL
Government,Northwest Vista College,TX
Physics,Brock University,ON
Education,University of New Mexico,NM
Painting,The Ontario College of Art and Design University (OCAD U),ON
Painting,The Ontario College of Art and Design University (OCAD U),ON
Electrical  Comp. Engineering,Ryerson University,ON
Printmaking,The Ontario College of Art and Design University (OCAD U),ON
Humanities,Florida International University,FL
Nursing,Berkeley College,NJ
Health Science,Berkeley College,NJ
Human Resources,Ryerson University,ON
,,
,,
,,
Agriculture,Louisiana State University,LA
,,
Computer Science,Central Penn College,PA
Business,Lethbridge College,AB
Architecture,University of Toronto - St. George Campus,ON
,,
Environmental Studies,Ryerson University,ON
History,University of Wisconsin - Madison,WI
Music,University of Calgary,AB
,,
,,
Social Work,Indiana University-Purdue University Indianapolis,IN
Psychology,McGill University,QC
Sociology,University of Toronto at Mississauga,ON
History,University of Toronto at Mississauga,ON
,,
Biology,East Los Angeles College,CA
Philosophy,Hunter College,NY
Art History,Brock University,ON
Philosophy,Hunter College,NY
English,Borough of Manhattan Community College,NY
English,Erie Community College: City Campus,NY
,,
,,
,,
,,
Business,Kingsborough Community College,NY
,,
Psychology,College of Southern Nevada (all campuses),NV
Psychology,Medgar Evers College,NY
Graphic Arts,Columbia College Chicago,IL
,,
African-American Studies,"California State University, Northridge",CA
Physics,University of Lethbridge,AB
Ethnic Studies,California State University Dominguez Hills,CA
,,
,,
Engineering,Whatcom Community College,WA
Communication Disorders,William Paterson University,NJ
Biology,Georgia State University Perimeter College - Clarkston,GA
Mathematics,University of Manitoba,MB
Mathematics,University of Manitoba,MB
Mathematics,University of Manitoba,MB
Humanities,University of Southern Indiana,IN
Wellness,University of Southern Indiana,IN
Political Science,University of Toronto at Mississauga,ON
,,
Sociology,Bronx Community College,NY
Music,University of South Carolina Upstate,SC
Writing,University of California Irvine,CA
,,
Languages,Messiah College,PA
Biology,University of San Diego,CA
,,
,,
Art,San Antonio College,TX
,,
Accounting,MacEwan University,AB
,,
Computer  Informational Tech.,Richland College,TX
Career  Life Planning,De Anza College,CA
Political Science,Rutgers - State University of New Jersey,NJ
Political Science,Oxford University,OXFORDSHIRE
Chemistry,Concordia University of Edmonton,AB
Biology,Anderson University,SC
Science,California Maritime Academy,CA
Religious Studies,The University of Western Ontario,ON
Music,Mitchell Community College,NC
Health Science,Concordia College,MN
Early Childhood Studies,Ryerson University,ON
Sociology,Delaware County Community College,PA
Mathematics,Central Michigan University,MI
Languages,Greenville Technical College,SC
Kinesiology,University of Winnipeg,MB
,,
History,University of Alabama,AL
Computer Science,New York Institute of Technology,NY
English,Duke University,NC
,,
Health Science,University of Lethbridge,AB
Journalism,Stony Brook University (SUNY),NY
,,
Engineering,Carnegie Mellon University,PA
,,
Mathematics,University of Waterloo,ON
,,
Biology,University of Wisconsin - Richland,WI
,,
,,
Business,Cuesta College,CA
,,
Hospitality,New York City College of Technology,NY
Chemistry,Middlesex County College,NJ
Criminology,Kwantlen Polytechnic University-Surrey,BC
Geology,University of Virginia,VA
,,
,,
Education,Green River College,WA
Speech,San Antonio College,TX
,,
English,Santa Barbara City College,CA
,,
Spanish,California State University Fresno,CA
Education,Portland Community College,OR
English,Community College of Allegheny County,PA
Communication,Columbus State University,GA
Biology,Rutgers - State University of New Jersey,NJ
Linguistics,Macalester College,MN
Literature,Oklahoma State University,OK
Communication,British Columbia Institute of Technology,BC
Philosophy,Villanova University,PA
Family  Consumer Science,Texas Woman's University,TX
Marketing,Langara College,BC
Psychology,Metropolitan Community College,NE
English,California State University Bakersfield (CSUB),CA
Computer Science,California State University Fullerton,CA
Communication,Towson University,MD
Mathematics,University of Maryland University College,MD
Biology,Metropolitan State University,MN
Business,British Columbia Institute of Technology,BC
Near Eastern Studies,The Ohio State University,OH
International Studies,College of William and Mary,VA
,,
Computer Science,Simon Fraser University Surrey,BC
English,Lone Star College (all),TX
Geography,Langara College,BC
,,
,,
,,
History,University of Tennessee - Chattanooga,TN
,,
Biology,Oxford College of Emory University,GA
Management,Northeastern Illinois University,IL
Mathematics,Gaston College,NC
,,
,,
Psychology,Northern Kentucky University,KY
,,
Mathematics,Temple University,PA
Health Science,Excelsior College,NY
Criminal Justice,Frederick Community College,MD
Sociology,Mount Saint Vincent University,NS
Mathematics,University of Connecticut Avery Point,CT
History,University of Houston-Clear Lake,TX
Anthropology,University of Connecticut Avery Point,CT
Education,University of West Georgia,GA
Social Work,Dutchess Community College,NY
Urban Planning,Universite du Quebec a Montreal,QC
Psychology,Ryerson University,ON
Computer Science,Calhoun Community College (all campuses),AL
Urban  Regional Planning,University at Buffalo (SUNY Buffalo),NY
Writing,University of Lethbridge,AB
,,
English,Rutgers - State University of New Jersey,NJ
Urban  Regional Planning,University at Buffalo (SUNY Buffalo),NY
Physics,York University (all campuses),ON
,,
Psychology,Francis Marion University,SC
Biology,Pikes Peak Community College,CO
Mathematics,Indiana University-Purdue University Indianapolis,IN
,,
Student Development,Northwest Vista College,TX
Management,Vancouver Island University,BC
Journalism,Drake University,IA
,,
,,
Mathematics,North Dakota State University,ND
,,
Library Science,McGill University,QC
Psychology,Francis Marion University,SC
Mathematics,Northampton Community College,PA
Sociology,Francis Marion University,SC
Communication,Durham College,ON
Sociology,University of Miami,FL
,,
Computer Science,Durham College,ON
Health Science,St. Lawrence College,ON
Earth Science,Texas A&M University at College Station,TX
Business,Davenport University,MI
Media  Performing Arts,Durham College,ON
Business,University of the District of Columbia,DC
,,
,,
Management,University at Buffalo (SUNY Buffalo),NY
Business,Georgia State University,GA
,,
Criminal Justice,University of Texas at Arlington,TX
,,
Classics,CUNY Queens College,NY
,,
Business,Humber College,ON
Nursing,St. Petersburg College (all campuses),FL
Social Science,University of New Hampshire (all campuses),NH
Art,"California State University, Sacramento",CA
Rhetoric  Writing Studies,San Diego State University,CA
Rhetoric  Writing Studies,San Diego State University,CA
,,
Business,Queensborough Community College,NY
Marketing,University of Ottawa,ON
Physics,Indiana University-Purdue University Indianapolis,IN
Education,University of New Mexico,NM
Management,University of Guelph,ON
English,Oakwood University,AL
Mathematics,University of New Mexico,NM
English,Cornell University,NY
History,University of New Mexico,NM
,,
,,
Psychology,College of Western Idaho-Ada County,ID
Business,Edgewood College,WI
Psychology,Metropolitan Community College,NE
Education,Collin College,TX
Art  Art History,University of Utah,UT
Business Administration,Pierce College,CA
,,
,,
Information Science,Augusta University,GA
Music,University of Missouri - Columbia,MO
Business Administration,SUNY Fredonia,NY
,,
,,
,,
Nursing,Alfred State College,NY
Engineering,University of Georgia,GA
Sociology,University of Alberta,AB
English,University of Regina,SK
History & Classics,University of Alberta,AB
History,University of Wisconsin - Madison,WI
English,Clovis Community College,CA
Fine Arts,University of Alberta,AB
Fire Technology,Seneca College of Applied Arts and Technology-ALL,ON
Economics,San Diego State University,CA
Dance,San Diego State University,CA
,,
Spanish,East Carolina University,NC
Psychology,Texas A&M University at Kingsville,TX
Mathematics,Rutgers - State University of New Jersey,NJ
Chicano Latino Studies,California State University Long Beach,CA
Social Work,Rhode Island College,RI
History,Malcolm X College,IL
Science,Florida Atlantic University,FL
,,
Human Services,Columbia College,MO
Physical Education,The College of Wooster,OH
Art  Architecture,Pierce College,CA
Visual  Performing Arts,University of San Francisco,CA
,,
Communication,University of North Texas,TX
,,
,,
Medicine,University of Vermont,VT
Communication Disorders,University of Houston,TX
English  Literature,Rio Hondo College,CA
,,
,,
,,
,,
Psychology,Pennsylvania College of Technology,PA
Physics,Morgan State University,MD
Business Communications,Duquesne University,PA
Nursing,George Mason University,VA
,,
Physical Education,University of Victoria,BC
,,
,,
Health Science,Rochester Institute of Technology,NY
Sociology,California State University San Marcos,CA
Psychology,Lewis and Clark Community College,IL
Education,Walden University,MN
,,
Science,University of Louisiana at Monroe,LA
Geography,The University of Western Ontario,ON
Economics,New Mexico State University,NM
,,
Nursing,University of South Carolina Upstate,SC
Counseling,Santa Monica College,CA
